trial_nb	singe	session	choice	patch
60	1	21	-8	1
61	1	21	-17	1
62	1	21	12	1
63	1	21	18	1
64	1	21	23	1
65	1	21	22	1
66	1	21	21	1
67	1	21	16	1
68	1	21	1100	1
69	1	21	-16	1
70	1	21	11	1
71	1	21	-11	1
72	1	21	600	1
73	1	21	-13	1
74	1	21	7	1
75	1	21	600	1
76	1	21	-11	1
77	1	21	6	1
78	1	21	-6	1
79	1	21	1	1
80	1	21	-13	1
81	1	21	-8	1
82	1	21	2	1
83	1	21	5	1
84	1	21	-4	1
85	1	21	-3	1
86	1	21	-2	1
87	1	21	-1	1
88	1	21	-6	1
89	1	21	-13	1
90	1	21	1900	1
91	1	21	-18	1
92	1	21	19	1
93	1	21	-25	1
94	1	21	-24	1
95	1	21	-23	1
96	1	21	-21	1
97	1	21	-22	1
98	1	21	-16	1
99	1	21	-11	1
100	1	21	-12	1
101	1	21	-8	1
102	1	21	-3	1
103	1	21	-25	2
104	1	21	-19	2
105	1	21	-24	2
106	1	21	-23	2
107	1	21	-9	2
108	1	21	-3	2
109	1	21	-4	2
110	1	21	0	0
111	1	21	0	0
112	1	21	0	0
113	1	21	0	0
114	1	21	0	0
115	1	21	0	0
116	1	21	0	0
117	1	21	0	0
118	1	21	0	0
119	1	21	0	0
120	1	21	0	0
121	1	21	0	0
122	1	21	0	0
123	1	21	0	0
124	1	21	0	0
125	1	21	0	0
126	1	21	0	0
127	1	21	0	0
128	1	21	0	0
129	1	21	0	0
130	1	21	0	0
131	1	21	0	0
132	1	21	0	0
133	1	21	0	0
134	1	21	0	0
135	1	21	0	0
136	1	21	0	0
137	1	21	0	0
138	1	21	0	0
139	1	21	0	0
140	1	21	0	0
141	1	21	0	0
142	1	21	0	0
143	1	21	0	0
144	1	21	0	0
145	1	21	0	0
146	1	21	0	0
147	1	21	0	0
148	1	21	0	0
149	1	21	0	0
150	1	21	0	0
151	1	21	0	0
152	1	21	0	0
153	1	21	0	0
154	1	21	0	0
155	1	21	0	0
156	1	21	0	0
157	1	21	0	0
158	1	21	0	0
159	1	21	0	0
160	1	21	0	0
161	1	21	0	0
162	1	21	0	0
163	1	21	0	0
164	1	21	0	0
165	1	21	0	0
166	1	21	0	0
167	1	21	0	0
168	1	21	0	0
169	1	21	0	0
170	1	21	0	0
171	1	21	0	0
172	1	21	0	0
173	1	21	0	0
174	1	21	0	0
175	1	21	0	0
176	1	21	0	0
177	1	21	0	0
178	1	21	0	0
179	1	21	0	0
180	1	21	0	0
181	1	21	0	0
182	1	21	0	0
183	1	21	0	0
184	1	21	0	0
185	1	21	0	0
186	1	21	0	0
187	1	21	0	0
188	1	21	0	0
189	1	21	0	0
190	1	21	0	0
191	1	21	0	0
192	1	21	0	0
193	1	21	0	0
194	1	21	0	0
195	1	21	0	0
196	1	21	0	0
197	1	21	0	0
198	1	21	0	0
199	1	21	0	0
200	1	21	0	0
1	1	22	24	2
2	1	22	25	2
3	1	22	20	2
4	1	22	15	2
5	1	22	10	2
6	1	22	5	2
7	1	22	4	2
8	1	22	3	2
9	1	22	-18	2
10	1	22	-13	2
11	1	22	-14	2
12	1	22	-19	2
13	1	22	-24	2
14	1	22	-9	2
15	1	22	2	2
16	1	22	22	2
17	1	22	2100	2
18	1	22	1600	2
19	1	22	-22	2
20	1	22	1100	2
21	1	22	25	1
22	1	22	20	1
23	1	22	15	1
24	1	22	10	1
25	1	22	5	1
26	1	22	4	1
27	1	22	19	1
28	1	22	14	1
29	1	22	9	1
30	1	22	-20	1
31	1	22	-25	1
32	1	22	24	1
33	1	22	23	1
34	1	22	18	1
35	1	22	13	1
36	1	22	8	1
37	1	22	3	1
38	1	22	2	1
39	1	22	12	1
40	1	22	7	1
41	1	22	-23	1
42	1	22	2200	1
43	1	22	-12	1
44	1	22	600	1
45	1	22	100	1
46	1	22	-2	1
47	1	22	1600	1
48	1	22	22	1
49	1	22	17	1
50	1	22	-23	1
51	1	22	-22	1
52	1	22	16	1
53	1	22	21	1
54	1	22	-12	1
55	1	22	11	1
56	1	22	6	1
57	1	22	-21	1
58	1	22	-22	1
59	1	22	-6	1
60	1	22	1	1
61	1	22	-12	1
62	1	22	-6	1
63	1	22	-2	1
64	1	22	-3	1
65	1	22	-1	1
66	1	22	-5	1
67	1	22	-4	1
68	1	22	-10	1
69	1	22	-14	1
70	1	22	-24	1
71	1	22	-25	1
72	1	22	-24	2
73	1	22	-20	2
74	1	22	-10	2
75	1	22	-8	2
76	1	22	2100	2
77	1	22	16	2
78	1	22	-16	2
79	1	22	600	2
80	1	22	-7	2
81	1	22	1	2
82	1	22	21	2
83	1	22	1100	2
84	1	22	6	2
85	1	22	-21	2
86	1	22	-6	2
87	1	22	11	2
88	1	22	-12	2
89	1	22	-11	2
90	1	22	-2	2
91	1	22	0	0
92	1	22	0	0
93	1	22	0	0
94	1	22	0	0
95	1	22	0	0
96	1	22	0	0
97	1	22	0	0
98	1	22	0	0
99	1	22	0	0
100	1	22	0	0
101	1	22	0	0
102	1	22	0	0
103	1	22	0	0
104	1	22	0	0
105	1	22	0	0
106	1	22	0	0
107	1	22	0	0
108	1	22	0	0
109	1	22	0	0
110	1	22	0	0
111	1	22	0	0
112	1	22	0	0
113	1	22	0	0
114	1	22	0	0
115	1	22	0	0
116	1	22	0	0
117	1	22	0	0
118	1	22	0	0
119	1	22	0	0
120	1	22	0	0
121	1	22	0	0
122	1	22	0	0
123	1	22	0	0
124	1	22	0	0
125	1	22	0	0
126	1	22	0	0
127	1	22	0	0
128	1	22	0	0
129	1	22	0	0
130	1	22	0	0
131	1	22	0	0
132	1	22	0	0
133	1	22	0	0
134	1	22	0	0
135	1	22	0	0
136	1	22	0	0
137	1	22	0	0
138	1	22	0	0
139	1	22	0	0
140	1	22	0	0
141	1	22	0	0
142	1	22	0	0
143	1	22	0	0
144	1	22	0	0
145	1	22	0	0
146	1	22	0	0
147	1	22	0	0
148	1	22	0	0
149	1	22	0	0
150	1	22	0	0
151	1	22	0	0
152	1	22	0	0
153	1	22	0	0
154	1	22	0	0
155	1	22	0	0
156	1	22	0	0
157	1	22	0	0
158	1	22	0	0
159	1	22	0	0
160	1	22	0	0
161	1	22	0	0
162	1	22	0	0
163	1	22	0	0
164	1	22	0	0
165	1	22	0	0
166	1	22	0	0
167	1	22	0	0
168	1	22	0	0
169	1	22	0	0
170	1	22	0	0
171	1	22	0	0
172	1	22	0	0
173	1	22	0	0
174	1	22	0	0
175	1	22	0	0
176	1	22	0	0
177	1	22	0	0
178	1	22	0	0
179	1	22	0	0
180	1	22	0	0
181	1	22	0	0
182	1	22	0	0
183	1	22	0	0
184	1	22	0	0
185	1	22	0	0
186	1	22	0	0
187	1	22	0	0
188	1	22	0	0
189	1	22	0	0
190	1	22	0	0
191	1	22	0	0
192	1	22	0	0
193	1	22	0	0
194	1	22	0	0
195	1	22	0	0
196	1	22	0	0
197	1	22	0	0
198	1	22	0	0
199	1	22	0	0
200	1	22	0	0
1	1	23	20	2
2	1	23	15	2
3	1	23	10	2
4	1	23	5	2
5	1	23	4	2
6	1	23	3	2
7	1	23	-8	2
8	1	23	-13	2
9	1	23	-19	2
10	1	23	24	2
11	1	23	2300	2
12	1	23	25	2
13	1	23	-5	2
14	1	23	-10	2
15	1	23	-17	2
16	1	23	22	2
17	1	23	25	1
18	1	23	99	1
19	1	23	20	1
20	1	23	-20	1
21	1	23	15	1
22	1	23	5	1
23	1	23	-15	1
24	1	23	10	1
25	1	23	-5	1
26	1	23	4	1
27	1	23	14	1
28	1	23	9	1
29	1	23	8	1
30	1	23	3	1
31	1	23	24	1
32	1	23	-25	1
33	1	23	-24	1
34	1	23	23	1
35	1	23	-23	1
36	1	23	18	1
37	1	23	13	1
38	1	23	12	1
39	1	23	7	1
40	1	23	-12	1
41	1	23	6	1
42	1	23	1	1
43	1	23	-3	1
44	1	23	2	1
45	1	23	-4	1
46	1	23	-5	1
47	1	23	-10	1
48	1	23	-14	1
49	1	23	19	1
50	1	23	-18	1
51	1	23	17	1
52	1	23	22	1
53	1	23	21	1
54	1	23	-21	1
55	1	23	16	1
56	1	23	11	1
57	1	23	-21	1
58	1	23	-1	1
59	1	23	-2	1
60	1	23	-3	1
61	1	23	-24	2
62	1	23	-25	2
63	1	23	-14	2
64	1	23	-13	2
65	1	23	-18	2
66	1	23	23	2
67	1	23	-22	2
68	1	23	1600	2
69	1	23	11	2
70	1	23	21	2
71	1	23	6	2
72	1	23	-6	2
73	1	23	-11	2
74	1	23	-6	2
75	1	23	200	2
76	1	23	-3	2
77	1	23	2	2
78	1	23	999	2
79	1	23	-18	2
80	1	23	-12	2
81	1	23	-7	2
82	1	23	-6	2
83	1	23	-4	2
84	1	23	-3	2
85	1	23	-4	2
86	1	23	-9	2
87	1	23	-10	2
88	1	23	-15	2
89	1	23	-20	2
90	1	23	-23	2
91	1	23	-21	2
92	1	23	16	2
93	1	23	-19	1
94	1	23	-24	1
95	1	23	-25	1
96	1	23	-9	1
97	1	23	-8	1
98	1	23	-16	1
99	1	23	-6	1
100	1	23	-5	1
101	1	23	-4	1
102	1	23	-5	1
103	1	23	99	1
104	1	23	-22	1
105	1	23	-23	1
106	1	23	-17	1
107	1	23	-11	1
108	1	23	999	1
109	1	23	-15	1
110	1	23	-9	1
111	1	23	-5	1
112	1	23	-4	1
113	1	23	-3	1
114	1	23	-24	2
115	1	23	-23	2
116	1	23	-18	2
117	1	23	-21	2
118	1	23	-16	2
119	1	23	-11	2
120	1	23	-12	2
121	1	23	-2	2
122	1	23	1	2
123	1	23	-12	2
124	1	23	-3	2
125	1	23	-4	2
126	1	23	-2	2
127	1	23	-1	2
128	1	23	-6	2
129	1	23	-13	2
130	1	23	-18	2
131	1	23	-23	2
132	1	23	-24	2
133	1	23	-19	2
134	1	23	-15	2
135	1	23	-5	2
136	1	23	0	0
137	1	23	0	0
138	1	23	0	0
139	1	23	0	0
140	1	23	0	0
141	1	23	0	0
142	1	23	0	0
143	1	23	0	0
144	1	23	0	0
145	1	23	0	0
146	1	23	0	0
147	1	23	0	0
148	1	23	0	0
149	1	23	0	0
150	1	23	0	0
151	1	23	0	0
152	1	23	0	0
153	1	23	0	0
154	1	23	0	0
155	1	23	0	0
156	1	23	0	0
157	1	23	0	0
158	1	23	0	0
159	1	23	0	0
160	1	23	0	0
161	1	23	0	0
162	1	23	0	0
163	1	23	0	0
164	1	23	0	0
165	1	23	0	0
166	1	23	0	0
167	1	23	0	0
168	1	23	0	0
169	1	23	0	0
170	1	23	0	0
171	1	23	0	0
172	1	23	0	0
173	1	23	0	0
174	1	23	0	0
175	1	23	0	0
176	1	23	0	0
177	1	23	0	0
178	1	23	0	0
179	1	23	0	0
180	1	23	0	0
181	1	23	0	0
182	1	23	0	0
183	1	23	0	0
184	1	23	0	0
185	1	23	0	0
186	1	23	0	0
187	1	23	0	0
188	1	23	0	0
189	1	23	0	0
190	1	23	0	0
191	1	23	0	0
192	1	23	0	0
193	1	23	0	0
194	1	23	0	0
195	1	23	0	0
196	1	23	0	0
197	1	23	0	0
198	1	23	0	0
199	1	23	0	0
200	1	23	0	0
1	1	24	25	2
2	1	24	20	2
3	1	24	15	2
4	1	24	10	2
5	1	24	5	2
6	1	24	4	2
7	1	24	3	2
8	1	24	-13	2
9	1	24	-18	2
10	1	24	23	2
11	1	24	24	2
12	1	24	-25	2
13	1	24	-15	2
14	1	24	-10	2
15	1	24	-12	2
16	1	24	1100	2
17	1	24	21	2
18	1	24	22	2
19	1	24	-23	2
20	1	24	-16	2
21	1	24	25	1
22	1	24	20	1
23	1	24	15	1
24	1	24	-15	1
25	1	24	10	1
26	1	24	5	1
27	1	24	-10	1
28	1	24	-5	1
29	1	24	4	1
30	1	24	19	1
31	1	24	-25	1
32	1	24	24	1
33	1	24	-19	1
34	1	24	14	1
35	1	24	23	1
36	1	24	18	1
37	1	24	13	1
38	1	24	-14	1
39	1	24	-15	1
40	1	24	9	1
41	1	24	8	1
42	1	24	-14	1
43	1	24	-13	1
44	1	24	-8	1
45	1	24	3	1
46	1	24	99	1
47	1	24	-23	1
48	1	24	2200	1
49	1	24	17	1
50	1	24	-17	1
51	1	24	12	1
52	1	24	-24	1
53	1	24	-17	1
54	1	24	1600	1
55	1	24	1100	1
56	1	24	-13	1
57	1	24	-3	1
58	1	24	200	1
59	1	24	600	1
60	1	24	2	1
61	1	24	2200	1
62	1	24	2100	1
63	1	24	16	1
64	1	24	-16	1
65	1	24	11	1
66	1	24	99	1
67	1	24	-25	1
68	1	24	-15	1
69	1	24	-10	1
70	1	24	-9	1
71	1	24	-17	1
72	1	24	-18	1
73	1	24	-16	1
74	1	24	21	1
75	1	24	-12	1
76	1	24	7	1
77	1	24	1	1
78	1	24	6	1
79	1	24	-11	1
80	1	24	-7	1
81	1	24	-2	1
82	1	24	-7	1
83	1	24	-8	1
84	1	24	-24	1
85	1	24	-23	1
86	1	24	22	1
87	1	24	-21	1
88	1	24	-16	1
89	1	24	-17	1
90	1	24	-21	1
91	1	24	-22	1
92	1	24	-21	2
93	1	24	16	2
94	1	24	-16	2
95	1	24	11	2
96	1	24	-11	2
97	1	24	6	2
98	1	24	1	2
99	1	24	-6	2
100	1	24	-24	2
101	1	24	-20	2
102	1	24	-10	2
103	1	24	-4	2
104	1	24	-3	2
105	1	24	2	2
106	1	24	-7	2
107	1	24	-6	2
108	1	24	-11	2
109	1	24	-16	2
110	1	24	-21	2
111	1	24	-22	2
112	1	24	-23	2
113	1	24	-19	2
114	1	24	-14	2
115	1	24	-8	2
116	1	24	-2	2
117	1	24	-23	1
118	1	24	-12	1
119	1	24	99	1
120	1	24	-4	1
121	1	24	-3	1
122	1	24	-5	1
123	1	24	-9	1
124	1	24	-10	1
125	1	24	99	1
126	1	24	-6	1
127	1	24	-2	1
128	1	24	-22	2
129	1	24	0	0
130	1	24	0	0
131	1	24	0	0
132	1	24	0	0
133	1	24	0	0
134	1	24	0	0
135	1	24	0	0
136	1	24	0	0
137	1	24	0	0
138	1	24	0	0
139	1	24	0	0
140	1	24	0	0
141	1	24	0	0
142	1	24	0	0
143	1	24	0	0
144	1	24	0	0
145	1	24	0	0
146	1	24	0	0
147	1	24	0	0
148	1	24	0	0
149	1	24	0	0
150	1	24	0	0
151	1	24	0	0
152	1	24	0	0
153	1	24	0	0
154	1	24	0	0
155	1	24	0	0
156	1	24	0	0
157	1	24	0	0
158	1	24	0	0
159	1	24	0	0
160	1	24	0	0
161	1	24	0	0
162	1	24	0	0
163	1	24	0	0
164	1	24	0	0
165	1	24	0	0
166	1	24	0	0
167	1	24	0	0
168	1	24	0	0
169	1	24	0	0
170	1	24	0	0
171	1	24	0	0
172	1	24	0	0
173	1	24	0	0
174	1	24	0	0
175	1	24	0	0
176	1	24	0	0
177	1	24	0	0
178	1	24	0	0
179	1	24	0	0
180	1	24	0	0
181	1	24	0	0
182	1	24	0	0
183	1	24	0	0
184	1	24	0	0
185	1	24	0	0
186	1	24	0	0
187	1	24	0	0
188	1	24	0	0
189	1	24	0	0
190	1	24	0	0
191	1	24	0	0
192	1	24	0	0
193	1	24	0	0
194	1	24	0	0
195	1	24	0	0
196	1	24	0	0
197	1	24	0	0
198	1	24	0	0
199	1	24	0	0
200	1	24	0	0
1	1	25	25	2
2	1	25	24	2
3	1	25	-24	2
4	1	25	-25	2
5	1	25	20	2
6	1	25	15	2
7	1	25	10	2
8	1	25	5	2
9	1	25	18	2
10	1	25	1300	2
11	1	25	14	2
12	1	25	1300	2
13	1	25	20	1
14	1	25	25	1
15	1	25	24	1
16	1	25	-20	1
17	1	25	15	1
18	1	25	10	1
19	1	25	-15	1
20	1	25	5	1
21	1	25	400	1
22	1	25	300	1
23	1	25	4	1
24	1	25	2	1
25	1	25	-9	1
26	1	25	-15	1
27	1	25	-20	1
28	1	25	-25	1
29	1	25	-24	1
30	1	25	-14	1
31	1	25	-18	1
32	1	25	23	1
33	1	25	22	1
34	1	25	21	1
35	1	25	16	1
36	1	25	-22	1
37	1	25	-16	1
38	1	25	11	1
39	1	25	-12	1
40	1	25	6	1
41	1	25	-11	1
42	1	25	-6	1
43	1	25	1	1
44	1	25	-23	1
45	1	25	-14	1
46	1	25	-3	1
47	1	25	-2	1
48	1	25	-4	1
49	1	25	-1	1
50	1	25	19	2
51	1	25	9	2
52	1	25	-25	2
53	1	25	-24	2
54	1	25	-15	2
55	1	25	4	2
56	1	25	-5	2
57	1	25	3	2
58	1	25	-18	2
59	1	25	13	2
60	1	25	8	2
61	1	25	-3	2
62	1	25	2	2
63	1	25	22	2
64	1	25	17	2
65	1	25	23	2
66	1	25	-17	2
67	1	25	12	2
68	1	25	-22	2
69	1	25	21	2
70	1	25	-21	2
71	1	25	16	2
72	1	25	11	2
73	1	25	6	2
74	1	25	-6	2
75	1	25	1	2
76	1	25	-16	2
77	1	25	-6	2
78	1	25	7	2
79	1	25	-24	2
80	1	25	-19	2
81	1	25	-13	2
82	1	25	-2	2
83	1	25	-4	2
84	1	25	-1	2
85	1	25	-11	2
86	1	25	-16	2
87	1	25	-21	2
88	1	25	-22	2
89	1	25	999	2
90	1	25	-25	2
91	1	25	-24	2
92	1	25	-10	2
93	1	25	-4	2
94	1	25	-9	2
95	1	25	-25	1
96	1	25	-24	1
97	1	25	-14	1
98	1	25	-14	1
99	1	25	-8	1
100	1	25	-5	1
101	1	25	-4	1
102	1	25	-17	1
103	1	25	-12	1
104	1	25	-11	1
105	1	25	-16	1
106	1	25	-21	1
107	1	25	-22	1
108	1	25	-23	1
109	1	25	-24	1
110	1	25	-25	1
111	1	25	-15	1
112	1	25	-4	1
113	1	25	-5	1
114	1	25	-3	1
115	1	25	999	1
116	1	25	-25	1
117	1	25	-19	1
118	1	25	-9	1
119	1	25	-10	1
120	1	25	-9	1
121	1	25	-10	1
122	1	25	-5	1
123	1	25	0	0
124	1	25	0	0
125	1	25	0	0
126	1	25	0	0
127	1	25	0	0
128	1	25	0	0
129	1	25	0	0
130	1	25	0	0
131	1	25	0	0
132	1	25	0	0
133	1	25	0	0
134	1	25	0	0
135	1	25	0	0
136	1	25	0	0
137	1	25	0	0
138	1	25	0	0
139	1	25	0	0
140	1	25	0	0
141	1	25	0	0
142	1	25	0	0
143	1	25	0	0
144	1	25	0	0
145	1	25	0	0
146	1	25	0	0
147	1	25	0	0
148	1	25	0	0
149	1	25	0	0
150	1	25	0	0
151	1	25	0	0
152	1	25	0	0
153	1	25	0	0
154	1	25	0	0
155	1	25	0	0
156	1	25	0	0
157	1	25	0	0
158	1	25	0	0
159	1	25	0	0
160	1	25	0	0
161	1	25	0	0
162	1	25	0	0
163	1	25	0	0
164	1	25	0	0
165	1	25	0	0
166	1	25	0	0
167	1	25	0	0
168	1	25	0	0
169	1	25	0	0
170	1	25	0	0
171	1	25	0	0
172	1	25	0	0
173	1	25	0	0
174	1	25	0	0
175	1	25	0	0
176	1	25	0	0
177	1	25	0	0
178	1	25	0	0
179	1	25	0	0
180	1	25	0	0
181	1	25	0	0
182	1	25	0	0
183	1	25	0	0
184	1	25	0	0
185	1	25	0	0
186	1	25	0	0
187	1	25	0	0
188	1	25	0	0
189	1	25	0	0
190	1	25	0	0
191	1	25	0	0
192	1	25	0	0
193	1	25	0	0
194	1	25	0	0
195	1	25	0	0
196	1	25	0	0
197	1	25	0	0
198	1	25	0	0
199	1	25	0	0
200	1	25	0	0
1	1	26	25	2
2	1	26	20	2
3	1	26	-20	2
4	1	26	1500	2
5	1	26	10	2
6	1	26	5	2
7	1	26	14	2
8	1	26	9	2
9	1	26	-10	2
10	1	26	15	2
11	1	26	-20	2
12	1	26	-25	2
13	1	26	-9	2
14	1	26	4	2
15	1	26	3	2
16	1	26	18	2
17	1	26	24	2
18	1	26	19	2
19	1	26	-25	2
20	1	26	-18	2
21	1	26	13	2
22	1	26	-18	2
23	1	26	1700	2
24	1	26	12	2
25	1	26	2100	2
26	1	26	16	2
27	1	26	-19	1
28	1	26	24	1
29	1	26	25	1
30	1	26	20	1
31	1	26	15	1
32	1	26	900	1
33	1	26	10	1
34	1	26	4	1
35	1	26	-4	1
36	1	26	5	1
37	1	26	3	1
38	1	26	-15	1
39	1	26	-14	1
40	1	26	-19	1
41	1	26	23	1
42	1	26	-18	1
43	1	26	-12	1
44	1	26	-17	1
45	1	26	22	1
46	1	26	21	1
47	1	26	16	1
48	1	26	11	1
49	1	26	6	1
50	1	26	1	1
51	1	26	-9	1
52	1	26	-8	1
53	1	26	-7	1
54	1	26	2	1
55	1	26	-1	1
56	1	26	23	2
57	1	26	-19	2
58	1	26	-14	2
59	1	26	1700	2
60	1	26	21	2
61	1	26	1100	2
62	1	26	99	2
63	1	26	11	2
64	1	26	6	2
65	1	26	-11	2
66	1	26	1	2
67	1	26	17	2
68	1	26	-23	2
69	1	26	22	2
70	1	26	-18	2
71	1	26	-12	2
72	1	26	8	2
73	1	26	7	2
74	1	26	2	2
75	1	26	-1	2
76	1	26	-6	2
77	1	26	-7	2
78	1	26	-12	2
79	1	26	-19	2
80	1	26	-10	2
81	1	26	-5	2
82	1	26	-4	2
83	1	26	-3	2
84	1	26	-8	2
85	1	26	-2	2
86	1	26	-12	2
87	1	26	-11	2
88	1	26	-21	2
89	1	26	-22	2
90	1	26	999	2
91	1	26	-22	2
92	1	26	-21	2
93	1	26	-11	2
94	1	26	-12	2
95	1	26	-8	2
96	1	26	-20	2
97	1	26	-24	1
98	1	26	-19	1
99	1	26	-12	1
100	1	26	-22	1
101	1	26	-16	1
102	1	26	-21	1
103	1	26	-7	1
104	1	26	-6	1
105	1	26	-2	1
106	1	26	-3	1
107	1	26	-4	1
108	1	26	-15	1
109	1	26	-10	1
110	1	26	-9	1
111	1	26	-4	1
112	1	26	-25	1
113	1	26	-24	1
114	1	26	-25	1
115	1	26	0	0
116	1	26	0	0
117	1	26	0	0
118	1	26	0	0
119	1	26	0	0
120	1	26	0	0
121	1	26	0	0
122	1	26	0	0
123	1	26	0	0
124	1	26	0	0
125	1	26	0	0
126	1	26	0	0
127	1	26	0	0
128	1	26	0	0
129	1	26	0	0
130	1	26	0	0
131	1	26	0	0
132	1	26	0	0
133	1	26	0	0
134	1	26	0	0
135	1	26	0	0
136	1	26	0	0
137	1	26	0	0
138	1	26	0	0
139	1	26	0	0
140	1	26	0	0
141	1	26	0	0
142	1	26	0	0
143	1	26	0	0
144	1	26	0	0
145	1	26	0	0
146	1	26	0	0
147	1	26	0	0
148	1	26	0	0
149	1	26	0	0
150	1	26	0	0
151	1	26	0	0
152	1	26	0	0
153	1	26	0	0
154	1	26	0	0
155	1	26	0	0
156	1	26	0	0
157	1	26	0	0
158	1	26	0	0
159	1	26	0	0
160	1	26	0	0
161	1	26	0	0
162	1	26	0	0
163	1	26	0	0
164	1	26	0	0
165	1	26	0	0
166	1	26	0	0
167	1	26	0	0
168	1	26	0	0
169	1	26	0	0
170	1	26	0	0
171	1	26	0	0
172	1	26	0	0
173	1	26	0	0
174	1	26	0	0
175	1	26	0	0
176	1	26	0	0
177	1	26	0	0
178	1	26	0	0
179	1	26	0	0
180	1	26	0	0
181	1	26	0	0
182	1	26	0	0
183	1	26	0	0
184	1	26	0	0
185	1	26	0	0
186	1	26	0	0
187	1	26	0	0
188	1	26	0	0
189	1	26	0	0
190	1	26	0	0
191	1	26	0	0
192	1	26	0	0
193	1	26	0	0
194	1	26	0	0
195	1	26	0	0
196	1	26	0	0
197	1	26	0	0
198	1	26	0	0
199	1	26	0	0
200	1	26	0	0
1	1	27	25	1
2	1	27	20	1
3	1	27	15	1
4	1	27	10	1
5	1	27	24	1
6	1	27	-25	1
7	1	27	-15	1
8	1	27	4	1
9	1	27	3	1
10	1	27	22	1
11	1	27	23	1
12	1	27	-24	1
13	1	27	-25	1
14	1	27	-14	1
15	1	27	-13	1
16	1	27	-12	1
17	1	27	25	2
18	1	27	15	2
19	1	27	20	2
20	1	27	10	2
21	1	27	5	2
22	1	27	4	2
23	1	27	3	2
24	1	27	13	2
25	1	27	19	2
26	1	27	-25	2
27	1	27	-19	2
28	1	27	24	2
29	1	27	-19	2
30	1	27	14	2
31	1	27	-25	2
32	1	27	-15	2
33	1	27	-13	2
34	1	27	8	2
35	1	27	22	2
36	1	27	2300	2
37	1	27	18	2
38	1	27	-22	2
39	1	27	23	2
40	1	27	-24	2
41	1	27	-18	2
42	1	27	-13	2
43	1	27	1700	2
44	1	27	1200	2
45	1	27	-3	2
46	1	27	2	2
47	1	27	-19	2
48	1	27	-23	2
49	1	27	-18	2
50	1	27	-8	2
51	1	27	7	2
52	1	27	12	2
53	1	27	17	2
54	1	27	-22	2
55	1	27	-12	2
56	1	27	16	2
57	1	27	21	2
58	1	27	11	2
59	1	27	-16	2
60	1	27	-12	2
61	1	27	6	2
62	1	27	-2	2
63	1	27	1	2
64	1	27	-4	2
65	1	27	-3	2
66	1	27	-5	2
67	1	27	-10	2
68	1	27	-15	2
69	1	27	-24	2
70	1	27	-25	2
71	1	27	-25	1
72	1	27	-15	1
73	1	27	-18	1
74	1	27	-23	1
75	1	27	2100	1
76	1	27	-8	1
77	1	27	-13	1
78	1	27	-7	1
79	1	27	2	1
80	1	27	5	1
81	1	27	-4	1
82	1	27	-3	1
83	1	27	100	1
84	1	27	600	1
85	1	27	-17	1
86	1	27	11	1
87	1	27	1600	1
88	1	27	6	1
89	1	27	1	1
90	1	27	2100	1
91	1	27	16	1
92	1	27	-17	1
93	1	27	-22	1
94	1	27	21	1
95	1	27	-11	1
96	1	27	-16	1
97	1	27	-17	1
98	1	27	-22	1
99	1	27	-23	1
100	1	27	-13	1
101	1	27	-9	1
102	1	27	-4	1
103	1	27	-2	1
104	1	27	-1	1
105	1	27	-25	2
106	1	27	-19	2
107	1	27	-24	2
108	1	27	-23	2
109	1	27	-22	2
110	1	27	-21	2
111	1	27	-16	2
112	1	27	-17	2
113	1	27	-12	2
114	1	27	-3	2
115	1	27	-2	2
116	1	27	-1	2
117	1	27	-20	2
118	1	27	-25	2
119	1	27	-10	2
120	1	27	-4	2
121	1	27	-5	2
122	1	27	9	2
123	1	27	-14	2
124	1	27	-8	2
125	1	27	-13	2
126	1	27	-18	2
127	1	27	-23	2
128	1	27	-24	2
129	1	27	-21	2
130	1	27	-11	2
131	1	27	-1	2
132	1	27	-2	2
133	1	27	-3	2
134	1	27	0	0
135	1	27	0	0
136	1	27	0	0
137	1	27	0	0
138	1	27	0	0
139	1	27	0	0
140	1	27	0	0
141	1	27	0	0
142	1	27	0	0
143	1	27	0	0
144	1	27	0	0
145	1	27	0	0
146	1	27	0	0
147	1	27	0	0
148	1	27	0	0
149	1	27	0	0
150	1	27	0	0
151	1	27	0	0
152	1	27	0	0
153	1	27	0	0
154	1	27	0	0
155	1	27	0	0
156	1	27	0	0
157	1	27	0	0
158	1	27	0	0
159	1	27	0	0
160	1	27	0	0
161	1	27	0	0
162	1	27	0	0
163	1	27	0	0
164	1	27	0	0
165	1	27	0	0
166	1	27	0	0
167	1	27	0	0
168	1	27	0	0
169	1	27	0	0
170	1	27	0	0
171	1	27	0	0
172	1	27	0	0
173	1	27	0	0
174	1	27	0	0
175	1	27	0	0
176	1	27	0	0
177	1	27	0	0
178	1	27	0	0
179	1	27	0	0
180	1	27	0	0
181	1	27	0	0
182	1	27	0	0
183	1	27	0	0
184	1	27	0	0
185	1	27	0	0
186	1	27	0	0
187	1	27	0	0
188	1	27	0	0
189	1	27	0	0
190	1	27	0	0
191	1	27	0	0
192	1	27	0	0
193	1	27	0	0
194	1	27	0	0
195	1	27	0	0
196	1	27	0	0
197	1	27	0	0
198	1	27	0	0
199	1	27	0	0
200	1	27	0	0
1	1	28	20	1
2	1	28	25	1
3	1	28	-25	1
4	1	28	15	1
5	1	28	-10	1
6	1	28	5	1
7	1	28	4	1
8	1	28	9	1
